paper_id,pub_year,cited_by,author_ids
https://openalex.org/W4281763180,2022,12,"['https://openalex.org/A5020087789', 'https://openalex.org/A5074129504', 'https://openalex.org/A5072223860', 'https://openalex.org/A5034008095', 'https://openalex.org/A5032539868', 'https://openalex.org/A5071422618']"
https://openalex.org/W2153533346,2005,39,"['https://openalex.org/A5071422618', 'https://openalex.org/A5046490531']"
https://openalex.org/W2149760514,2010,27,"['https://openalex.org/A5010042304', 'https://openalex.org/A5039540205', 'https://openalex.org/A5082975553', 'https://openalex.org/A5085696258']"
https://openalex.org/W1968407925,2014,24,"['https://openalex.org/A5059731779', 'https://openalex.org/A5025977681', 'https://openalex.org/A5071422618', 'https://openalex.org/A5051690097', 'https://openalex.org/A5009128820', 'https://openalex.org/A5111383811']"
https://openalex.org/W2111478485,2014,24,"['https://openalex.org/A5044130443', 'https://openalex.org/A5025977681', 'https://openalex.org/A5071422618', 'https://openalex.org/A5114406750']"
https://openalex.org/W2584288141,2016,22,"['https://openalex.org/A5011779415', 'https://openalex.org/A5016441449']"
https://openalex.org/W2338244598,2015,21,"['https://openalex.org/A5109078962', 'https://openalex.org/A5089594511', 'https://openalex.org/A5028932589']"
https://openalex.org/W2988462106,2019,20,"['https://openalex.org/A5034011439', 'https://openalex.org/A5076202690', 'https://openalex.org/A5071422618', 'https://openalex.org/A5074698656']"
https://openalex.org/W3132188791,2020,18,"['https://openalex.org/A5038255653', 'https://openalex.org/A5014823752', 'https://openalex.org/A5005121779']"
https://openalex.org/W3162865125,2020,18,"['https://openalex.org/A5065284861', 'https://openalex.org/A5079244248', 'https://openalex.org/A5039540205']"
https://openalex.org/W1916638027,2021,16,"['https://openalex.org/A5044130443', 'https://openalex.org/A5034153476', 'https://openalex.org/A5071422618', 'https://openalex.org/A5074716096']"
https://openalex.org/W3208988331,2021,16,"['https://openalex.org/A5071278289', 'https://openalex.org/A5011195481', 'https://openalex.org/A5034011439', 'https://openalex.org/A5076202690', 'https://openalex.org/A5071422618', 'https://openalex.org/A5101446790', 'https://openalex.org/A5074698656']"
https://openalex.org/W2049616197,2014,21,"['https://openalex.org/A5071422618', 'https://openalex.org/A5044130443']"
https://openalex.org/W2163899560,2011,21,"['https://openalex.org/A5041448254', 'https://openalex.org/A5075149019', 'https://openalex.org/A5054225034', 'https://openalex.org/A5053751744', 'https://openalex.org/A5071422618']"
https://openalex.org/W4248702981,2018,20,"['https://openalex.org/A5039540205', 'https://openalex.org/A5086092571', 'https://openalex.org/A5069054780', 'https://openalex.org/A5083742002', 'https://openalex.org/A5017534262', 'https://openalex.org/A5071093940']"
https://openalex.org/W2337965323,2016,19,"['https://openalex.org/A5101537420', 'https://openalex.org/A5025977681', 'https://openalex.org/A5076202690', 'https://openalex.org/A5071422618']"
https://openalex.org/W2965249010,2019,19,"['https://openalex.org/A5002104655', 'https://openalex.org/A5038492810', 'https://openalex.org/A5039540205', 'https://openalex.org/A5066361095']"
https://openalex.org/W4251722402,2018,18,"['https://openalex.org/A5040957572', 'https://openalex.org/A5041638381', 'https://openalex.org/A5064470161', 'https://openalex.org/A5071422618']"
https://openalex.org/W2915569398,2019,17,"['https://openalex.org/A5101415420', 'https://openalex.org/A5047810054', 'https://openalex.org/A5100338426', 'https://openalex.org/A5046957279', 'https://openalex.org/A5074661038', 'https://openalex.org/A5064508642']"
https://openalex.org/W2949135776,2020,16,"['https://openalex.org/A5040957572', 'https://openalex.org/A5064470161', 'https://openalex.org/A5069037107', 'https://openalex.org/A5071422618']"
https://openalex.org/W4243804444,2020,16,"['https://openalex.org/A5039540205', 'https://openalex.org/A5108605095']"
https://openalex.org/W3088104152,2021,14,"['https://openalex.org/A5039540205', 'https://openalex.org/A5039885663']"
https://openalex.org/W3165536635,2021,14,"['https://openalex.org/A5005654345', 'https://openalex.org/A5086092571', 'https://openalex.org/A5071093940', 'https://openalex.org/A5031715686', 'https://openalex.org/A5039540205']"
https://openalex.org/W1581380566,2008,24,"['https://openalex.org/A5071422618', 'https://openalex.org/A5007649650', 'https://openalex.org/A5101998685', 'https://openalex.org/A5103244761', 'https://openalex.org/A5079349226']"
https://openalex.org/W2308824938,1972,22,"['https://openalex.org/A5114065959', 'https://openalex.org/A5066259555', 'https://openalex.org/A5028932589']"
https://openalex.org/W2137331635,2011,20,"['https://openalex.org/A5074698656', 'https://openalex.org/A5071422618']"
https://openalex.org/W2740017950,2014,17,"['https://openalex.org/A5011779415', 'https://openalex.org/A5069162733']"
https://openalex.org/W4238759912,2019,16,"['https://openalex.org/A5002104655', 'https://openalex.org/A5038492810', 'https://openalex.org/A5039540205', 'https://openalex.org/A5066361095']"
https://openalex.org/W3025040464,2020,14,"['https://openalex.org/A5011195481', 'https://openalex.org/A5031039880', 'https://openalex.org/A5078829915', 'https://openalex.org/A5076202690', 'https://openalex.org/A5071422618', 'https://openalex.org/A5101446790']"
https://openalex.org/W2401316330,2013,16,"['https://openalex.org/A5039540205', 'https://openalex.org/A5091658786', 'https://openalex.org/A5017534262']"
https://openalex.org/W2034428220,2014,15,"['https://openalex.org/A5044130443', 'https://openalex.org/A5025977681', 'https://openalex.org/A5071422618', 'https://openalex.org/A5114406750']"
https://openalex.org/W2800151910,2018,15,"['https://openalex.org/A5101537420', 'https://openalex.org/A5074698656', 'https://openalex.org/A5071422618']"
https://openalex.org/W2801634499,2018,15,"['https://openalex.org/A5002104655', 'https://openalex.org/A5038492810', 'https://openalex.org/A5079244248', 'https://openalex.org/A5047857923', 'https://openalex.org/A5039540205', 'https://openalex.org/A5066361095']"
https://openalex.org/W3155332649,2015,15,"['https://openalex.org/A5012794147', 'https://openalex.org/A5109593357', 'https://openalex.org/A5071422618', 'https://openalex.org/A5014455800', 'https://openalex.org/A5110761464', 'https://openalex.org/A5109803327']"
https://openalex.org/W4244110948,2018,15,"['https://openalex.org/A5025642426', 'https://openalex.org/A5038492810', 'https://openalex.org/A5079244248', 'https://openalex.org/A5047857923', 'https://openalex.org/A5039540205', 'https://openalex.org/A5066361095']"
https://openalex.org/W229275971,2016,14,"['https://openalex.org/A5059731779', 'https://openalex.org/A5074698656', 'https://openalex.org/A5008894601', 'https://openalex.org/A5071422618']"
https://openalex.org/W2394762924,2016,14,"['https://openalex.org/A5024320659', 'https://openalex.org/A5104045637', 'https://openalex.org/A5071422618']"
https://openalex.org/W2405450976,2014,14,"['https://openalex.org/A5022719192', 'https://openalex.org/A5039540205', 'https://openalex.org/A5017534262']"
https://openalex.org/W2497615211,2015,14,"['https://openalex.org/A5017534262', 'https://openalex.org/A5039540205']"
https://openalex.org/W4229941926,2018,14,"['https://openalex.org/A5022719192', 'https://openalex.org/A5039540205', 'https://openalex.org/A5056809403', 'https://openalex.org/A5017534262']"
https://openalex.org/W2346997479,2016,13,"['https://openalex.org/A5050131784', 'https://openalex.org/A5002454564', 'https://openalex.org/A5051954808', 'https://openalex.org/A5086321313', 'https://openalex.org/A5021197359', 'https://openalex.org/A5076808584', 'https://openalex.org/A5071422618']"
https://openalex.org/W3004730302,2020,13,"['https://openalex.org/A5006314379', 'https://openalex.org/A5008439962', 'https://openalex.org/A5026949484', 'https://openalex.org/A5068556395', 'https://openalex.org/A5017914184']"
https://openalex.org/W3155088253,2021,12,"['https://openalex.org/A5052391231', 'https://openalex.org/A5068178240', 'https://openalex.org/A5039411900', 'https://openalex.org/A5049073875', 'https://openalex.org/A5058408154']"
https://openalex.org/W2253817241,2012,15,"['https://openalex.org/A5014455800', 'https://openalex.org/A5071422618', 'https://openalex.org/A5051690097', 'https://openalex.org/A5111383811', 'https://openalex.org/A5009128820']"
https://openalex.org/W2765602341,2010,15,"['https://openalex.org/A5039540205', 'https://openalex.org/A5017534262', 'https://openalex.org/A5009914424']"
https://openalex.org/W1966281042,2011,14,"['https://openalex.org/A5028932589', 'https://openalex.org/A5024638669', 'https://openalex.org/A5020009396', 'https://openalex.org/A5100601421']"
https://openalex.org/W2574361586,2011,14,"['https://openalex.org/A5046224079', 'https://openalex.org/A5039540205', 'https://openalex.org/A5017534262']"
https://openalex.org/W2185531161,2012,13,"['https://openalex.org/A5102105115', 'https://openalex.org/A5028932589', 'https://openalex.org/A5053751891', 'https://openalex.org/A5067531250']"
https://openalex.org/W2737660050,2017,13,"['https://openalex.org/A5068090762', 'https://openalex.org/A5039540205', 'https://openalex.org/A5047351142', 'https://openalex.org/A5065672819', 'https://openalex.org/A5047843932']"
https://openalex.org/W2785490222,2017,13,"['https://openalex.org/A5022719192', 'https://openalex.org/A5056809403', 'https://openalex.org/A5039540205', 'https://openalex.org/A5017534262']"
https://openalex.org/W2785540627,2017,13,"['https://openalex.org/A5039885663', 'https://openalex.org/A5070347077', 'https://openalex.org/A5039540205']"
https://openalex.org/W3143483483,2020,11,"['https://openalex.org/A5039540205', 'https://openalex.org/A5001961716', 'https://openalex.org/A5017534262', 'https://openalex.org/A5057816221']"
https://openalex.org/W3162129358,2021,11,"['https://openalex.org/A5006314379', 'https://openalex.org/A5026949484', 'https://openalex.org/A5017914184', 'https://openalex.org/A5090637102', 'https://openalex.org/A5008439962', 'https://openalex.org/A5077163579', 'https://openalex.org/A5068556395']"
https://openalex.org/W4238551303,2021,11,"['https://openalex.org/A5023677506', 'https://openalex.org/A5086092571', 'https://openalex.org/A5071093940', 'https://openalex.org/A5031715686', 'https://openalex.org/A5039540205']"
https://openalex.org/W2405415586,2012,12,"['https://openalex.org/A5039540205', 'https://openalex.org/A5001961716']"
https://openalex.org/W2084077508,2013,11,"['https://openalex.org/A5028932589', 'https://openalex.org/A5102003982', 'https://openalex.org/A5028175354', 'https://openalex.org/A5112421750', 'https://openalex.org/A5102258593']"
https://openalex.org/W2591927509,2017,11,"['https://openalex.org/A5041638381', 'https://openalex.org/A5064470161', 'https://openalex.org/A5060898370', 'https://openalex.org/A5077160360', 'https://openalex.org/A5058284930', 'https://openalex.org/A5071422618']"
https://openalex.org/W2800722785,2018,11,"['https://openalex.org/A5069173973', 'https://openalex.org/A5039540205', 'https://openalex.org/A5033939304', 'https://openalex.org/A5017534262', 'https://openalex.org/A5088039120']"
https://openalex.org/W2153983881,2005,18,"['https://openalex.org/A5071422618', 'https://openalex.org/A5080692642']"
https://openalex.org/W2769358515,2018,971,"['https://openalex.org/A5101957840', 'https://openalex.org/A5087340682', 'https://openalex.org/A5087088138', 'https://openalex.org/A5005779176']"
https://openalex.org/W2581637843,2017,789,"['https://openalex.org/A5100758099', 'https://openalex.org/A5001666093', 'https://openalex.org/A5003451810', 'https://openalex.org/A5051608757', 'https://openalex.org/A5039096905', 'https://openalex.org/A5087088138']"
https://openalex.org/W3016013581,2020,772,"['https://openalex.org/A5046746723', 'https://openalex.org/A5013097792', 'https://openalex.org/A5080959605', 'https://openalex.org/A5002985172', 'https://openalex.org/A5087088138', 'https://openalex.org/A5002809454']"
https://openalex.org/W2118938353,2008,628,"['https://openalex.org/A5109398508', 'https://openalex.org/A5018203148', 'https://openalex.org/A5063799775', 'https://openalex.org/A5050322485', 'https://openalex.org/A5087088138']"
https://openalex.org/W2562979205,2016,495,"['https://openalex.org/A5100758099', 'https://openalex.org/A5001666093', 'https://openalex.org/A5087088138']"
https://openalex.org/W2158794898,2009,431,"['https://openalex.org/A5105307360', 'https://openalex.org/A5087088138']"
https://openalex.org/W2410983263,2016,431,"['https://openalex.org/A5100758099', 'https://openalex.org/A5001666093', 'https://openalex.org/A5039096905', 'https://openalex.org/A5107838508', 'https://openalex.org/A5114910293', 'https://openalex.org/A5087088138']"
https://openalex.org/W2968573267,2010,371,"['https://openalex.org/A5109994521', 'https://openalex.org/A5024924150', 'https://openalex.org/A5087088138']"
https://openalex.org/W2129657639,2011,358,"['https://openalex.org/A5100709327', 'https://openalex.org/A5057289584', 'https://openalex.org/A5044978994', 'https://openalex.org/A5105307360', 'https://openalex.org/A5047699502', 'https://openalex.org/A5087088138']"
https://openalex.org/W2127411301,2013,355,"['https://openalex.org/A5011012964', 'https://openalex.org/A5101446790', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738', 'https://openalex.org/A5042601761']"
https://openalex.org/W2145451908,2013,304,"['https://openalex.org/A5103978745', 'https://openalex.org/A5011012964', 'https://openalex.org/A5087088138']"
https://openalex.org/W3034937117,2020,291,"['https://openalex.org/A5015128745', 'https://openalex.org/A5015792268', 'https://openalex.org/A5090149660', 'https://openalex.org/A5087088138', 'https://openalex.org/A5088517824', 'https://openalex.org/A5102992157']"
https://openalex.org/W2963790016,2013,284,"['https://openalex.org/A5011012964', 'https://openalex.org/A5070212885', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738', 'https://openalex.org/A5042601761']"
https://openalex.org/W4310492983,2020,255,"['https://openalex.org/A5049073875', 'https://openalex.org/A5030296669', 'https://openalex.org/A5024475685', 'https://openalex.org/A5084989076', 'https://openalex.org/A5087088138', 'https://openalex.org/A5080591144']"
https://openalex.org/W2084062832,2010,248,"['https://openalex.org/A5058819105', 'https://openalex.org/A5068978543', 'https://openalex.org/A5063362696', 'https://openalex.org/A5101897622', 'https://openalex.org/A5087088138']"
https://openalex.org/W2951520714,2017,230,"['https://openalex.org/A5100758099', 'https://openalex.org/A5001666093', 'https://openalex.org/A5003451810', 'https://openalex.org/A5051608757', 'https://openalex.org/A5039096905', 'https://openalex.org/A5087088138']"
https://openalex.org/W2963099212,2016,223,"['https://openalex.org/A5103760053', 'https://openalex.org/A5091272738', 'https://openalex.org/A5087088138']"
https://openalex.org/W2398344594,2016,212,"['https://openalex.org/A5089605137', 'https://openalex.org/A5010400337', 'https://openalex.org/A5068008545', 'https://openalex.org/A5068504623']"
https://openalex.org/W4200375399,2021,172,"['https://openalex.org/A5043405353', 'https://openalex.org/A5029417016', 'https://openalex.org/A5026986610', 'https://openalex.org/A5057652173', 'https://openalex.org/A5068008545']"
https://openalex.org/W2963834345,2019,148,"['https://openalex.org/A5052171928', 'https://openalex.org/A5101957840', 'https://openalex.org/A5070966744', 'https://openalex.org/A5005779176', 'https://openalex.org/A5112876685', 'https://openalex.org/A5008542297', 'https://openalex.org/A5087088138']"
https://openalex.org/W4365794116,2023,43,"['https://openalex.org/A5049073875', 'https://openalex.org/A5100752866', 'https://openalex.org/A5087088138', 'https://openalex.org/A5015518638', 'https://openalex.org/A5088186426', 'https://openalex.org/A5025255782']"
https://openalex.org/W135700821,2004,195,"['https://openalex.org/A5068978543', 'https://openalex.org/A5017601806', 'https://openalex.org/A5078931762', 'https://openalex.org/A5008449211', 'https://openalex.org/A5087088138']"
https://openalex.org/W2118928552,2011,173,"['https://openalex.org/A5105307360', 'https://openalex.org/A5087088138']"
https://openalex.org/W2405932006,2016,160,"['https://openalex.org/A5057564242', 'https://openalex.org/A5088363723']"
https://openalex.org/W2891628559,2018,153,"['https://openalex.org/A5068008545', 'https://openalex.org/A5034827759', 'https://openalex.org/A5036300289', 'https://openalex.org/A5001536494', 'https://openalex.org/A5089605137']"
https://openalex.org/W2912218307,2010,151,"['https://openalex.org/A5109994521', 'https://openalex.org/A5024924150', 'https://openalex.org/A5087088138']"
https://openalex.org/W2611472057,2017,145,"['https://openalex.org/A5102980346', 'https://openalex.org/A5021340867', 'https://openalex.org/A5088363723']"
https://openalex.org/W2052762201,2008,140,"['https://openalex.org/A5105307360', 'https://openalex.org/A5087088138']"
https://openalex.org/W2103484089,2011,140,"['https://openalex.org/A5068008545', 'https://openalex.org/A5064931337', 'https://openalex.org/A5026986610']"
https://openalex.org/W2293858598,2015,137,"['https://openalex.org/A5007879982', 'https://openalex.org/A5102911823', 'https://openalex.org/A5087088138', 'https://openalex.org/A5112456378']"
https://openalex.org/W2321916036,2016,132,"['https://openalex.org/A5102911823', 'https://openalex.org/A5017505484', 'https://openalex.org/A5075745972', 'https://openalex.org/A5087088138', 'https://openalex.org/A5112456378']"
https://openalex.org/W3124120664,2010,131,"['https://openalex.org/A5030330197', 'https://openalex.org/A5003242124', 'https://openalex.org/A5101829663']"
https://openalex.org/W2009055572,2014,121,"['https://openalex.org/A5087088138', 'https://openalex.org/A5024629651', 'https://openalex.org/A5021789878', 'https://openalex.org/A5088517824']"
https://openalex.org/W2045484620,2015,121,"['https://openalex.org/A5088363723', 'https://openalex.org/A5076685799']"
https://openalex.org/W2416513196,2016,121,"['https://openalex.org/A5103760053', 'https://openalex.org/A5091272738', 'https://openalex.org/A5087088138']"
https://openalex.org/W2889078912,2018,119,"['https://openalex.org/A5022479813', 'https://openalex.org/A5031545717', 'https://openalex.org/A5032082399', 'https://openalex.org/A5077795637', 'https://openalex.org/A5087088138', 'https://openalex.org/A5062910836']"
https://openalex.org/W2888554701,2018,117,"['https://openalex.org/A5001536494', 'https://openalex.org/A5019208291', 'https://openalex.org/A5089605137', 'https://openalex.org/A5068008545']"
https://openalex.org/W2109104042,2013,116,"['https://openalex.org/A5068008545', 'https://openalex.org/A5079222963', 'https://openalex.org/A5064931337']"
https://openalex.org/W2611586694,2017,95,"['https://openalex.org/A5084668442', 'https://openalex.org/A5076852435', 'https://openalex.org/A5068008545']"
https://openalex.org/W2806168354,2018,92,"['https://openalex.org/A5037853792', 'https://openalex.org/A5007103053', 'https://openalex.org/A5087088138']"
https://openalex.org/W3043092346,2020,91,"['https://openalex.org/A5072860546', 'https://openalex.org/A5052171928', 'https://openalex.org/A5002366164', 'https://openalex.org/A5087088138']"
https://openalex.org/W3092487423,2020,87,"['https://openalex.org/A5001536494', 'https://openalex.org/A5089605137', 'https://openalex.org/A5068008545']"
https://openalex.org/W2941915841,2019,82,"['https://openalex.org/A5089413311', 'https://openalex.org/A5084649058', 'https://openalex.org/A5029015119', 'https://openalex.org/A5017713240', 'https://openalex.org/A5087088138']"
https://openalex.org/W3035027743,2020,72,"['https://openalex.org/A5037853792', 'https://openalex.org/A5076669462', 'https://openalex.org/A5061291093', 'https://openalex.org/A5087088138']"
https://openalex.org/W3100718630,2020,69,"['https://openalex.org/A5038833789', 'https://openalex.org/A5062910836', 'https://openalex.org/A5087088138']"
https://openalex.org/W2990372444,2020,68,"['https://openalex.org/A5081429241', 'https://openalex.org/A5007746083', 'https://openalex.org/A5068008545']"
https://openalex.org/W3197182080,2021,59,"['https://openalex.org/A5064296964', 'https://openalex.org/A5027814433', 'https://openalex.org/A5071294124', 'https://openalex.org/A5000679279']"
https://openalex.org/W4225000207,2022,39,"['https://openalex.org/A5004683145', 'https://openalex.org/A5102935675', 'https://openalex.org/A5078762874', 'https://openalex.org/A5088363723', 'https://openalex.org/A5107003876']"
https://openalex.org/W3208686870,2023,36,"['https://openalex.org/A5052171928', 'https://openalex.org/A5038517767', 'https://openalex.org/A5062322499', 'https://openalex.org/A5087088138', 'https://openalex.org/A5074969309']"
https://openalex.org/W4392637287,2023,34,"['https://openalex.org/A5057851690', 'https://openalex.org/A5024378198', 'https://openalex.org/A5056785441', 'https://openalex.org/A5100425452', 'https://openalex.org/A5113813635', 'https://openalex.org/A5066376294', 'https://openalex.org/A5003714034', 'https://openalex.org/A5068508539']"
https://openalex.org/W4385571220,2023,22,"['https://openalex.org/A5012939002', 'https://openalex.org/A5001994692', 'https://openalex.org/A5087088138']"
https://openalex.org/W4254764785,2003,145,['https://openalex.org/A5087088138']
https://openalex.org/W196301953,2006,140,['https://openalex.org/A5087088138']
https://openalex.org/W1970802836,2013,94,"['https://openalex.org/A5002809454', 'https://openalex.org/A5087088138', 'https://openalex.org/A5052552298']"
https://openalex.org/W2410084775,2015,89,"['https://openalex.org/A5011604176', 'https://openalex.org/A5009674009']"
https://openalex.org/W2952129646,2014,88,"['https://openalex.org/A5033639139', 'https://openalex.org/A5011012964', 'https://openalex.org/A5087088138']"
https://openalex.org/W2250964698,2014,86,"['https://openalex.org/A5100709320', 'https://openalex.org/A5047699502', 'https://openalex.org/A5026872883', 'https://openalex.org/A5087088138']"
https://openalex.org/W2164075819,2012,84,"['https://openalex.org/A5108531622', 'https://openalex.org/A5087088138']"
https://openalex.org/W2741636242,2017,83,"['https://openalex.org/A5046126345', 'https://openalex.org/A5062910836', 'https://openalex.org/A5087088138']"
https://openalex.org/W2194370442,2013,80,"['https://openalex.org/A5023397430', 'https://openalex.org/A5068008545', 'https://openalex.org/A5082603621', 'https://openalex.org/A5076189854', 'https://openalex.org/A5079709359', 'https://openalex.org/A5063574664', 'https://openalex.org/A5037084026', 'https://openalex.org/A5062498796', 'https://openalex.org/A5102906879']"
https://openalex.org/W2604777976,2017,80,"['https://openalex.org/A5101574088', 'https://openalex.org/A5050276533', 'https://openalex.org/A5011012964', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738']"
https://openalex.org/W2808276866,2018,80,"['https://openalex.org/A5019858112', 'https://openalex.org/A5011239732', 'https://openalex.org/A5080194129', 'https://openalex.org/A5026558095', 'https://openalex.org/A5061269767', 'https://openalex.org/A5088363723']"
https://openalex.org/W2157163421,2013,78,"['https://openalex.org/A5011012964', 'https://openalex.org/A5070212885', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738', 'https://openalex.org/A5042601761']"
https://openalex.org/W2963492501,2017,70,"['https://openalex.org/A5050276533', 'https://openalex.org/A5086516572', 'https://openalex.org/A5011012964', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738']"
https://openalex.org/W2804178350,2018,68,"['https://openalex.org/A5065744065', 'https://openalex.org/A5006850713', 'https://openalex.org/A5087088138', 'https://openalex.org/A5103083908']"
https://openalex.org/W1990809386,2014,67,"['https://openalex.org/A5101935395', 'https://openalex.org/A5068008545', 'https://openalex.org/A5064931337', 'https://openalex.org/A5005448339', 'https://openalex.org/A5079222963']"
https://openalex.org/W2898898463,2018,67,"['https://openalex.org/A5072126351', 'https://openalex.org/A5088363723']"
https://openalex.org/W1995368504,2015,66,"['https://openalex.org/A5039072983', 'https://openalex.org/A5110662445', 'https://openalex.org/A5070920982', 'https://openalex.org/A5046348432']"
https://openalex.org/W3001497429,2020,64,"['https://openalex.org/A5007794565', 'https://openalex.org/A5087088138', 'https://openalex.org/A5050104206']"
https://openalex.org/W2899360608,2018,62,"['https://openalex.org/A5004683145', 'https://openalex.org/A5058736405', 'https://openalex.org/A5088363723', 'https://openalex.org/A5028236116']"
https://openalex.org/W2890273554,2018,61,"['https://openalex.org/A5103760053', 'https://openalex.org/A5022825653', 'https://openalex.org/A5086052373', 'https://openalex.org/A5087088138', 'https://openalex.org/A5091272738']"
https://openalex.org/W2940776562,2019,59,"['https://openalex.org/A5072126351', 'https://openalex.org/A5088363723']"
https://openalex.org/W2962688960,2019,56,"['https://openalex.org/A5004683145', 'https://openalex.org/A5013569747', 'https://openalex.org/A5088363723', 'https://openalex.org/A5028236116']"
https://openalex.org/W2969737323,2019,56,"['https://openalex.org/A5067858887', 'https://openalex.org/A5063248557', 'https://openalex.org/A5068008545', 'https://openalex.org/A5043405353']"
https://openalex.org/W4233886011,2021,52,"['https://openalex.org/A5029417016', 'https://openalex.org/A5089605137', 'https://openalex.org/A5068008545']"
https://openalex.org/W3005957694,2020,51,"['https://openalex.org/A5049073875', 'https://openalex.org/A5003703346', 'https://openalex.org/A5024475685', 'https://openalex.org/A5084989076', 'https://openalex.org/A5087088138', 'https://openalex.org/A5080591144']"
https://openalex.org/W3121493722,2021,47,"['https://openalex.org/A5029417016', 'https://openalex.org/A5076943648', 'https://openalex.org/A5089605137', 'https://openalex.org/A5068008545']"
https://openalex.org/W3161117915,2021,43,"['https://openalex.org/A5072126351', 'https://openalex.org/A5088363723']"
https://openalex.org/W4283810944,2022,31,"['https://openalex.org/A5049073875', 'https://openalex.org/A5063737268', 'https://openalex.org/A5052391231', 'https://openalex.org/A5068178240', 'https://openalex.org/A5046006076', 'https://openalex.org/A5087088138', 'https://openalex.org/A5058408154']"
https://openalex.org/W4229026610,2022,29,"['https://openalex.org/A5034513200', 'https://openalex.org/A5012292994', 'https://openalex.org/A5084765224', 'https://openalex.org/A5068008545', 'https://openalex.org/A5056003081']"
https://openalex.org/W4385573257,2022,27,"['https://openalex.org/A5009980324', 'https://openalex.org/A5079016134', 'https://openalex.org/A5087088138']"
https://openalex.org/W4386864859,2023,18,"['https://openalex.org/A5034895514', 'https://openalex.org/A5088363723', 'https://openalex.org/A5026440334']"
https://openalex.org/W4366003228,2023,15,"['https://openalex.org/A5065724406', 'https://openalex.org/A5070994189', 'https://openalex.org/A5043182686', 'https://openalex.org/A5088363723']"
https://openalex.org/W4388733340,2023,15,"['https://openalex.org/A5112283852', 'https://openalex.org/A5086210209', 'https://openalex.org/A5088363723']"
https://openalex.org/W1519476464,1999,116,"['https://openalex.org/A5044357245', 'https://openalex.org/A5087088138', 'https://openalex.org/A5016742319', 'https://openalex.org/A5068528786']"
https://openalex.org/W2127331160,2009,88,"['https://openalex.org/A5003870894', 'https://openalex.org/A5107838508', 'https://openalex.org/A5087088138', 'https://openalex.org/A5046006076']"
https://openalex.org/W2070571345,2009,79,"['https://openalex.org/A5087088138', 'https://openalex.org/A5022202456', 'https://openalex.org/A5002809454']"
https://openalex.org/W2017586516,2011,75,"['https://openalex.org/A5068008545', 'https://openalex.org/A5064931337', 'https://openalex.org/A5026986610']"
https://openalex.org/W2065388575,2009,74,"['https://openalex.org/A5022202456', 'https://openalex.org/A5087088138', 'https://openalex.org/A5002809454']"
https://openalex.org/W1973900166,2012,71,"['https://openalex.org/A5022202456', 'https://openalex.org/A5087088138', 'https://openalex.org/A5002809454']"
https://openalex.org/W2142440370,2009,70,"['https://openalex.org/A5101496053', 'https://openalex.org/A5087088138']"
https://openalex.org/W2059286270,2011,65,"['https://openalex.org/A5030330197', 'https://openalex.org/A5101829663']"
https://openalex.org/W2149462255,2014,63,['https://openalex.org/A5088363723']
https://openalex.org/W2514454423,2016,59,"['https://openalex.org/A5019297976', 'https://openalex.org/A5004542284', 'https://openalex.org/A5002809454', 'https://openalex.org/A5087088138']"
https://openalex.org/W2751777857,2017,52,"['https://openalex.org/A5084668442', 'https://openalex.org/A5076852435', 'https://openalex.org/A5068008545']"
https://openalex.org/W2963806440,2019,51,"['https://openalex.org/A5086210209', 'https://openalex.org/A5026558095', 'https://openalex.org/A5020987927', 'https://openalex.org/A5013902016', 'https://openalex.org/A5102789400', 'https://openalex.org/A5010148429', 'https://openalex.org/A5029837565', 'https://openalex.org/A5088363723', 'https://openalex.org/A5103213915']"
https://openalex.org/W3042411699,2020,46,"['https://openalex.org/A5088363723', 'https://openalex.org/A5026558095', 'https://openalex.org/A5072126351', 'https://openalex.org/A5004683145']"
https://openalex.org/W3108070005,2020,43,"['https://openalex.org/A5032036540', 'https://openalex.org/A5029749525', 'https://openalex.org/A5100648336', 'https://openalex.org/A5011604176']"
https://openalex.org/W4205933727,2022,26,"['https://openalex.org/A5016520794', 'https://openalex.org/A5011604176', 'https://openalex.org/A5003617821', 'https://openalex.org/A5072343019']"
https://openalex.org/W4303648003,2022,24,"['https://openalex.org/A5061433075', 'https://openalex.org/A5060377481', 'https://openalex.org/A5011684148', 'https://openalex.org/A5087088138', 'https://openalex.org/A5005779176']"
https://openalex.org/W4378781457,2023,13,"['https://openalex.org/A5054447687', 'https://openalex.org/A5084552686', 'https://openalex.org/A5102935238', 'https://openalex.org/A5065744065', 'https://openalex.org/A5062926145', 'https://openalex.org/A5087088138', 'https://openalex.org/A5054094267']"
https://openalex.org/W4386566641,2023,13,"['https://openalex.org/A5074277807', 'https://openalex.org/A5001994692', 'https://openalex.org/A5009980324', 'https://openalex.org/A5100437453', 'https://openalex.org/A5087088138', 'https://openalex.org/A5109565051', 'https://openalex.org/A5015518638']"
https://openalex.org/W4389523793,2023,12,"['https://openalex.org/A5031278789', 'https://openalex.org/A5087088138', 'https://openalex.org/A5015518638']"
https://openalex.org/W2121347509,2004,89,"['https://openalex.org/A5042098967', 'https://openalex.org/A5087088138', 'https://openalex.org/A5083197983']"
