id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5054123580,Heleen Janssen,https://api.openalex.org/works?filter=author.id:A5054123580,10,30,NL
https://openalex.org/A5034208573,Georgina Curto,https://api.openalex.org/works?filter=author.id:A5034208573,1,13,US
https://openalex.org/A5110117708,Qing Ke,https://api.openalex.org/works?filter=author.id:A5110117708,22,93,CN
https://openalex.org/A5100669855,Yilun Liu,https://api.openalex.org/works?filter=author.id:A5100669855,36,201,CN
https://openalex.org/A5023898973,Shiyang Lai,https://api.openalex.org/works?filter=author.id:A5023898973,3,12,US
https://openalex.org/A5082461253,Johan Bollen,https://api.openalex.org/works?filter=author.id:A5082461253,39,167,US
https://openalex.org/A5037923102,Niek C. de Schipper,https://api.openalex.org/works?filter=author.id:A5037923102,5,11,NL
https://openalex.org/A5045331047,Hang Jiang,https://api.openalex.org/works?filter=author.id:A5045331047,26,136,CN
https://openalex.org/A5003636926,Do Won Kim,https://api.openalex.org/works?filter=author.id:A5003636926,25,226,KR
https://openalex.org/A5026949484,Philipp Lorenz-Spreen,https://api.openalex.org/works?filter=author.id:A5026949484,18,62,DE
https://openalex.org/A5081816161,Saran Tenzin Tamang,https://api.openalex.org/works?filter=author.id:A5081816161,6,17,
https://openalex.org/A5031106143,Adrián Arnaiz-Rodríguez,https://api.openalex.org/works?filter=author.id:A5031106143,3,13,ES
https://openalex.org/A5016545677,Emma Wang,https://api.openalex.org/works?filter=author.id:A5016545677,10,38,US
https://openalex.org/A5057862739,Kerri Milita,https://api.openalex.org/works?filter=author.id:A5057862739,6,40,US
https://openalex.org/A5017332030,Alina Herderich,https://api.openalex.org/works?filter=author.id:A5017332030,3,9,AT
https://openalex.org/A5033297158,Anoushka Kiyawat,https://api.openalex.org/works?filter=author.id:A5033297158,1,5,US
https://openalex.org/A5111667138,Laura E. Nelson,https://api.openalex.org/works?filter=author.id:A5111667138,12,20,US
https://openalex.org/A5041252321,Stuart Soroka,https://api.openalex.org/works?filter=author.id:A5041252321,55,281,US
https://openalex.org/A5026829784,Sam Corbett‐Davies,https://api.openalex.org/works?filter=author.id:A5026829784,14,34,IL
https://openalex.org/A5023926294,Allison Wan,https://api.openalex.org/works?filter=author.id:A5023926294,0,2,US
https://openalex.org/A5022747234,Chaoqun Ni,https://api.openalex.org/works?filter=author.id:A5022747234,18,63,US
https://openalex.org/A5046987803,Haohan Shi,https://api.openalex.org/works?filter=author.id:A5046987803,2,2,GB
https://openalex.org/A5011455638,Stefania Ionescu,https://api.openalex.org/works?filter=author.id:A5011455638,2,10,CH
https://openalex.org/A5086210209,Sachin R. Pendse,https://api.openalex.org/works?filter=author.id:A5086210209,10,33,US
https://openalex.org/A5101965763,M. Amin Rahimian,https://api.openalex.org/works?filter=author.id:A5101965763,18,118,US
https://openalex.org/A5049395978,Maneesh Arora,https://api.openalex.org/works?filter=author.id:A5049395978,8,22,US
https://openalex.org/A5013385420,Francesco Pierri,https://api.openalex.org/works?filter=author.id:A5013385420,18,352,IT
https://openalex.org/A5000373924,Heysung Lee,https://api.openalex.org/works?filter=author.id:A5000373924,3,8,US
https://openalex.org/A5004065350,Yangwang Fang,https://api.openalex.org/works?filter=author.id:A5004065350,9,76,CN
https://openalex.org/A5049558351,Gerard Christopher Yeo,https://api.openalex.org/works?filter=author.id:A5049558351,2,7,SG
https://openalex.org/A5015651100,Antoine Vendeville,https://api.openalex.org/works?filter=author.id:A5015651100,4,16,GB
https://openalex.org/A5110770632,Roberto Rigobón,https://api.openalex.org/works?filter=author.id:A5110770632,56,263,US
https://openalex.org/A5007166081,Ichiro Sakata,https://api.openalex.org/works?filter=author.id:A5007166081,34,129,JP
https://openalex.org/A5064591138,Angelita Repetto,https://api.openalex.org/works?filter=author.id:A5064591138,1,4,US
https://openalex.org/A5115084151,Inessa De Angelis,https://api.openalex.org/works?filter=author.id:A5115084151,0,1,CA
https://openalex.org/A5010577211,Dehao Zhang,https://api.openalex.org/works?filter=author.id:A5010577211,1,2,CN
https://openalex.org/A5015761687,Duccio Piovani,https://api.openalex.org/works?filter=author.id:A5015761687,6,21,GB
https://openalex.org/A5032499168,Xiaoyu Qi,https://api.openalex.org/works?filter=author.id:A5032499168,12,87,CN
https://openalex.org/A5027450101,Tobin South,https://api.openalex.org/works?filter=author.id:A5027450101,3,30,US
https://openalex.org/A5065210070,Hsuan‐Wei Lee,https://api.openalex.org/works?filter=author.id:A5065210070,14,66,US
https://openalex.org/A5000868394,Eaman Jahani,https://api.openalex.org/works?filter=author.id:A5000868394,10,38,US
https://openalex.org/A5029422530,Kayla de la Haye,https://api.openalex.org/works?filter=author.id:A5029422530,27,119,US
https://openalex.org/A5090460555,Young Min Cho,https://api.openalex.org/works?filter=author.id:A5090460555,53,409,KR
https://openalex.org/A5077079991,Friedolin Merhout,https://api.openalex.org/works?filter=author.id:A5077079991,9,15,DK
https://openalex.org/A5033574079,Piotr Sapieżyński,https://api.openalex.org/works?filter=author.id:A5033574079,20,63,US
https://openalex.org/A5088460626,Wing-Yue Geoffrey Louie,https://api.openalex.org/works?filter=author.id:A5088460626,12,42,US
https://openalex.org/A5012739163,Haruhiko Tashiro,https://api.openalex.org/works?filter=author.id:A5012739163,6,16,JP
https://openalex.org/A5075417449,Tomohiro Murakami,https://api.openalex.org/works?filter=author.id:A5075417449,17,124,JP
https://openalex.org/A5052911565,Ruben C. Arslan,https://api.openalex.org/works?filter=author.id:A5052911565,18,56,DE
https://openalex.org/A5101617772,Weiyu Li,https://api.openalex.org/works?filter=author.id:A5101617772,27,89,CN
https://openalex.org/A5020144785,Jing Han,https://api.openalex.org/works?filter=author.id:A5020144785,40,180,CN
https://openalex.org/A5088993890,Philip J. Cozzolino,https://api.openalex.org/works?filter=author.id:A5088993890,14,23,US
https://openalex.org/A5086524212,Danaë Metaxa,https://api.openalex.org/works?filter=author.id:A5086524212,12,34,US
https://openalex.org/A5020533147,Gordon Pennycook,https://api.openalex.org/works?filter=author.id:A5020533147,67,257,US
https://openalex.org/A5051317739,Martin Bekker,https://api.openalex.org/works?filter=author.id:A5051317739,4,19,ZA
https://openalex.org/A5035739105,Ben Rochford,https://api.openalex.org/works?filter=author.id:A5035739105,1,3,US
https://openalex.org/A5055129683,Neeti Pokhriyal,https://api.openalex.org/works?filter=author.id:A5055129683,5,15,US
https://openalex.org/A5019426968,Dawn Song,https://api.openalex.org/works?filter=author.id:A5019426968,117,532,US
https://openalex.org/A5064995758,Stuart Duncan Smith,https://api.openalex.org/works?filter=author.id:A5064995758,6,8,US
https://openalex.org/A5113461179,Jungmin Han,https://api.openalex.org/works?filter=author.id:A5113461179,10,20,KR
https://openalex.org/A5058226478,Honglin Bao,https://api.openalex.org/works?filter=author.id:A5058226478,4,12,US
https://openalex.org/A5017748876,Seulki Kang,https://api.openalex.org/works?filter=author.id:A5017748876,12,19,KR
https://openalex.org/A5091097798,Naifu Zhang,https://api.openalex.org/works?filter=author.id:A5091097798,10,43,CN
https://openalex.org/A5005775991,Xinlan Emily Hu,https://api.openalex.org/works?filter=author.id:A5005775991,2,6,US
https://openalex.org/A5071349842,Kaiping Chen,https://api.openalex.org/works?filter=author.id:A5071349842,16,68,US
https://openalex.org/A5068960692,Soroush Saghafian,https://api.openalex.org/works?filter=author.id:A5068960692,21,111,US
https://openalex.org/A5042088277,Yutong Si,https://api.openalex.org/works?filter=author.id:A5042088277,5,14,US
https://openalex.org/A5031278789,Kaitlyn Zhou,https://api.openalex.org/works?filter=author.id:A5031278789,8,21,US
https://openalex.org/A5017914184,Stephan Lewandowsky,https://api.openalex.org/works?filter=author.id:A5017914184,86,580,DE
https://openalex.org/A5044261825,Matthew Haruyama,https://api.openalex.org/works?filter=author.id:A5044261825,0,3,JP
https://openalex.org/A5087692270,Tom Griffiths,https://api.openalex.org/works?filter=author.id:A5087692270,18,152,NO
https://openalex.org/A5101932298,Wenxuan Huang,https://api.openalex.org/works?filter=author.id:A5101932298,23,51,CN
https://openalex.org/A5103874297,Tomonori Takahashi,https://api.openalex.org/works?filter=author.id:A5103874297,10,42,US
https://openalex.org/A5060488949,Lukas Otto,https://api.openalex.org/works?filter=author.id:A5060488949,15,41,DE
https://openalex.org/A5012939002,Myra Cheng,https://api.openalex.org/works?filter=author.id:A5012939002,7,22,
https://openalex.org/A5102318346,Xueyan Gao,https://api.openalex.org/works?filter=author.id:A5102318346,11,46,CN
https://openalex.org/A5081749318,Saloni Dash,https://api.openalex.org/works?filter=author.id:A5081749318,8,33,US
https://openalex.org/A5112752610,Yilang Peng,https://api.openalex.org/works?filter=author.id:A5112752610,11,34,US
https://openalex.org/A5011588754,Nicholas LaBerge,https://api.openalex.org/works?filter=author.id:A5011588754,4,19,US
https://openalex.org/A5048697208,Fynn Bachmann,https://api.openalex.org/works?filter=author.id:A5048697208,2,5,DE
https://openalex.org/A5029925982,Pan Hui,https://api.openalex.org/works?filter=author.id:A5029925982,58,566,FI
https://openalex.org/A5036505053,Jericho McLeod,https://api.openalex.org/works?filter=author.id:A5036505053,1,1,US
https://openalex.org/A5048088355,Alireza Javadian Sabet,https://api.openalex.org/works?filter=author.id:A5048088355,6,25,US
https://openalex.org/A5060541841,Tali Kristal,https://api.openalex.org/works?filter=author.id:A5060541841,16,32,IL
https://openalex.org/A5007368682,Andrea Musso,https://api.openalex.org/works?filter=author.id:A5007368682,10,39,CH
https://openalex.org/A5065954205,Hamed Alhoori,https://api.openalex.org/works?filter=author.id:A5065954205,14,81,US
https://openalex.org/A5027180117,Sofia Eleni Spatharioti,https://api.openalex.org/works?filter=author.id:A5027180117,3,15,US
https://openalex.org/A5090271895,Ayush Kanodia,https://api.openalex.org/works?filter=author.id:A5090271895,7,24,IN
https://openalex.org/A5008606959,Maria Elizabeth Grabe,https://api.openalex.org/works?filter=author.id:A5008606959,25,85,US
https://openalex.org/A5075314395,Akhil Arora,https://api.openalex.org/works?filter=author.id:A5075314395,16,38,US
https://openalex.org/A5093751418,Seonbin Jo,https://api.openalex.org/works?filter=author.id:A5093751418,1,2,KR
https://openalex.org/A5030862748,Enrico Forti,https://api.openalex.org/works?filter=author.id:A5030862748,6,23,US
https://openalex.org/A5090309133,Jun-Cheng Wang,https://api.openalex.org/works?filter=author.id:A5090309133,5,14,CN
https://openalex.org/A5077179813,Libby Hemphill,https://api.openalex.org/works?filter=author.id:A5077179813,19,142,US
https://openalex.org/A5024795472,Éric Gilbert,https://api.openalex.org/works?filter=author.id:A5024795472,56,206,US
https://openalex.org/A5039712245,Sanjay Kairam,https://api.openalex.org/works?filter=author.id:A5039712245,13,25,US
https://openalex.org/A5086981709,Mareike Wieland,https://api.openalex.org/works?filter=author.id:A5086981709,5,8,DE
https://openalex.org/A5031514121,Almog Simchon,https://api.openalex.org/works?filter=author.id:A5031514121,9,40,IL
https://openalex.org/A5025112887,Artem Kuriksha,https://api.openalex.org/works?filter=author.id:A5025112887,2,5,US
https://openalex.org/A5052391231,Lucia Zheng,https://api.openalex.org/works?filter=author.id:A5052391231,6,9,US
https://openalex.org/A5047810054,Renzhe Yu,https://api.openalex.org/works?filter=author.id:A5047810054,11,40,US
https://openalex.org/A5009488624,Chris Riedl,https://api.openalex.org/works?filter=author.id:A5009488624,1,1,MX
https://openalex.org/A5005121779,Daniel Rock,https://api.openalex.org/works?filter=author.id:A5005121779,14,25,US
https://openalex.org/A5011779415,Regina Ruane,https://api.openalex.org/works?filter=author.id:A5011779415,4,12,US
https://openalex.org/A5043268072,Yukihisa Fujita,https://api.openalex.org/works?filter=author.id:A5043268072,18,70,JP
https://openalex.org/A5071422618,Markus Strohmaier,https://api.openalex.org/works?filter=author.id:A5071422618,38,348,DE
https://openalex.org/A5039540205,Tobias Gerstenberg,https://api.openalex.org/works?filter=author.id:A5039540205,28,144,US
https://openalex.org/A5070072188,Saumya Tripathi,https://api.openalex.org/works?filter=author.id:A5070072188,4,15,US
https://openalex.org/A5010544062,Rachith Aiyappa,https://api.openalex.org/works?filter=author.id:A5010544062,2,4,US
https://openalex.org/A5006314379,Anastasia Kozyreva,https://api.openalex.org/works?filter=author.id:A5006314379,13,37,DE
https://openalex.org/A5028932589,Akira Gotō,https://api.openalex.org/works?filter=author.id:A5028932589,44,558,JP
https://openalex.org/A5039072983,Aaron Schein,https://api.openalex.org/works?filter=author.id:A5039072983,8,38,US
https://openalex.org/A5101829663,Xinwei Zheng,https://api.openalex.org/works?filter=author.id:A5101829663,13,46,AU
https://openalex.org/A5068008545,Jessica Hullman,https://api.openalex.org/works?filter=author.id:A5068008545,30,146,US
https://openalex.org/A5027814433,Mohammed Alsobay,https://api.openalex.org/works?filter=author.id:A5027814433,3,12,US
https://openalex.org/A5054308726,Bernardo García Bulle Bueno,https://api.openalex.org/works?filter=author.id:A5054308726,4,14,US
https://openalex.org/A5087088138,Dan Jurafsky,https://api.openalex.org/works?filter=author.id:A5087088138,86,356,US
https://openalex.org/A5088363723,Neha Kumar,https://api.openalex.org/works?filter=author.id:A5088363723,32,173,US
https://openalex.org/A5011604176,Ozan Kuru,https://api.openalex.org/works?filter=author.id:A5011604176,11,36,SG
https://openalex.org/A5024378198,Shreya Havaldar,https://api.openalex.org/works?filter=author.id:A5024378198,8,21,US
https://openalex.org/A5059305420,Toshio Murase,https://api.openalex.org/works?filter=author.id:A5059305420,41,230,JP
https://openalex.org/A5043405308,Yen-Huei Chen,https://api.openalex.org/works?filter=author.id:A5043405308,13,29,TW
https://openalex.org/A5019800917,Mahnaz Roshanaei,https://api.openalex.org/works?filter=author.id:A5019800917,7,16,US
https://openalex.org/A5109187560,Xiao-Ming Yin,https://api.openalex.org/works?filter=author.id:A5109187560,64,101,US
https://openalex.org/A5003768044,Valentín Vergara Hidd,https://api.openalex.org/works?filter=author.id:A5003768044,1,3,US
https://openalex.org/A5100786203,Minsuk Kim,https://api.openalex.org/works?filter=author.id:A5100786203,16,97,KR
https://openalex.org/A5100757577,Anqi Liu,https://api.openalex.org/works?filter=author.id:A5100757577,21,173,CN
https://openalex.org/A5101776956,Jiayi Zhu,https://api.openalex.org/works?filter=author.id:A5101776956,28,139,CN
https://openalex.org/A5026370090,Zack W. Almquist,https://api.openalex.org/works?filter=author.id:A5026370090,15,76,US
https://openalex.org/A5070356107,Matthew DeVerna,https://api.openalex.org/works?filter=author.id:A5070356107,7,275,BR
https://openalex.org/A5109618222,I-Jeng Wang,https://api.openalex.org/works?filter=author.id:A5109618222,17,101,US
https://openalex.org/A5074372343,Nobuhito Abe,https://api.openalex.org/works?filter=author.id:A5074372343,27,137,JP
https://openalex.org/A5021170243,Cassandra Overney,https://api.openalex.org/works?filter=author.id:A5021170243,4,11,US
https://openalex.org/A5043228682,Eric Horvitz,https://api.openalex.org/works?filter=author.id:A5043228682,92,705,US
https://openalex.org/A5060834533,Ksenia Mukhina,https://api.openalex.org/works?filter=author.id:A5060834533,8,56,EE
https://openalex.org/A5007699920,Isak Ladegaard,https://api.openalex.org/works?filter=author.id:A5007699920,11,17,HK
https://openalex.org/A5016589479,Luca Rossi,https://api.openalex.org/works?filter=author.id:A5016589479,28,221,IT
https://openalex.org/A5078030567,Mingshan Jia,https://api.openalex.org/works?filter=author.id:A5078030567,4,13,AU
https://openalex.org/A5070124321,Mark Lovett,https://api.openalex.org/works?filter=author.id:A5070124321,2,3,US
https://openalex.org/A5027112658,Sijia Yang,https://api.openalex.org/works?filter=author.id:A5027112658,16,75,CN
https://openalex.org/A5012381948,Joost Rietveld,https://api.openalex.org/works?filter=author.id:A5012381948,12,42,GB
https://openalex.org/A5076235905,Matthew G. Burgess,https://api.openalex.org/works?filter=author.id:A5076235905,21,67,US
https://openalex.org/A5083807006,Sangyeon Kim,https://api.openalex.org/works?filter=author.id:A5083807006,9,41,KR
https://openalex.org/A5059787882,Michele Tizzoni,https://api.openalex.org/works?filter=author.id:A5059787882,30,115,IT
https://openalex.org/A5073774344,Ronald E. Robertson,https://api.openalex.org/works?filter=author.id:A5073774344,19,52,US
https://openalex.org/A5026909061,Filipi Alexandre do Nascimento Silva,https://api.openalex.org/works?filter=author.id:A5026909061,3,18,BR
https://openalex.org/A5058457102,Ayan-Yue Gupta,https://api.openalex.org/works?filter=author.id:A5058457102,2,22,GB
https://openalex.org/A5107825540,Philippe Desprès,https://api.openalex.org/works?filter=author.id:A5107825540,45,80,RE
https://openalex.org/A5074392155,Jungsik Choi,https://api.openalex.org/works?filter=author.id:A5074392155,22,188,KR
https://openalex.org/A5032045336,Yue J. He,https://api.openalex.org/works?filter=author.id:A5032045336,1,2,US
https://openalex.org/A5102688812,Huayin Luo,https://api.openalex.org/works?filter=author.id:A5102688812,1,4,CA
https://openalex.org/A5100640251,Qiwei Li,https://api.openalex.org/works?filter=author.id:A5100640251,26,216,US
https://openalex.org/A5068556395,Ralph Hertwig,https://api.openalex.org/works?filter=author.id:A5068556395,76,585,DE
https://openalex.org/A5087362167,Junghyun Lim,https://api.openalex.org/works?filter=author.id:A5087362167,19,74,KR
https://openalex.org/A5020702662,Tasuku Igarashi,https://api.openalex.org/works?filter=author.id:A5020702662,12,79,JP
https://openalex.org/A5047198701,Alexander J. Gates,https://api.openalex.org/works?filter=author.id:A5047198701,13,45,US
https://openalex.org/A5100728603,Zhen Guo,https://api.openalex.org/works?filter=author.id:A5100728603,34,64,US
https://openalex.org/A5022685582,Georg Ahnert,https://api.openalex.org/works?filter=author.id:A5022685582,1,4,DE
https://openalex.org/A5075221940,Jonathan Stray,https://api.openalex.org/works?filter=author.id:A5075221940,10,34,US
https://openalex.org/A5087662609,Charles Yang,https://api.openalex.org/works?filter=author.id:A5087662609,34,100,US
https://openalex.org/A5027066421,Evan M Williams,https://api.openalex.org/works?filter=author.id:A5027066421,1,1,US
https://openalex.org/A5018574266,Adrian Zhou,https://api.openalex.org/works?filter=author.id:A5018574266,3,9,US
https://openalex.org/A5110627453,Anku Rani,https://api.openalex.org/works?filter=author.id:A5110627453,5,19,US
https://openalex.org/A5085927300,Kathleen M. Carley,https://api.openalex.org/works?filter=author.id:A5085927300,82,882,US
https://openalex.org/A5009887999,Taylor H. Ricketts,https://api.openalex.org/works?filter=author.id:A5009887999,72,233,US
https://openalex.org/A5064735018,Niccolò Pescetelli,https://api.openalex.org/works?filter=author.id:A5064735018,11,57,US
https://openalex.org/A5079914638,Feng Fu,https://api.openalex.org/works?filter=author.id:A5079914638,54,617,CN
https://openalex.org/A5066733214,Tauhid Zaman,https://api.openalex.org/works?filter=author.id:A5066733214,20,84,US
https://openalex.org/A5100391619,Jisoo Kim,https://api.openalex.org/works?filter=author.id:A5100391619,17,77,US
https://openalex.org/A5040820784,Afsaneh Razi,https://api.openalex.org/works?filter=author.id:A5040820784,14,48,US
https://openalex.org/A5100379084,Myeong Soo Lee,https://api.openalex.org/works?filter=author.id:A5100379084,72,968,KR
https://openalex.org/A5004836032,Tong Lin,https://api.openalex.org/works?filter=author.id:A5004836032,76,332,CN
https://openalex.org/A5069939742,Zakir Durumeric,https://api.openalex.org/works?filter=author.id:A5069939742,27,91,US
https://openalex.org/A5075447958,Siyun Gan,https://api.openalex.org/works?filter=author.id:A5075447958,2,5,CN
https://openalex.org/A5070656514,James Holehouse,https://api.openalex.org/works?filter=author.id:A5070656514,6,25,US
https://openalex.org/A5090819842,Ariane Kelly Costa,https://api.openalex.org/works?filter=author.id:A5090819842,0,1,BR
https://openalex.org/A5040217228,Fujio Toriumi,https://api.openalex.org/works?filter=author.id:A5040217228,16,228,JP
https://openalex.org/A5044470378,Ryan Whalen,https://api.openalex.org/works?filter=author.id:A5044470378,9,57,HK
https://openalex.org/A5100672274,Yifang Wang,https://api.openalex.org/works?filter=author.id:A5100672274,25,97,CN
https://openalex.org/A5065476982,Benjamin Q. Huynh,https://api.openalex.org/works?filter=author.id:A5065476982,13,37,US
https://openalex.org/A5100435296,Wei Zhong,https://api.openalex.org/works?filter=author.id:A5100435296,48,290,CN
https://openalex.org/A5037009852,Yang Zou,https://api.openalex.org/works?filter=author.id:A5037009852,38,96,CN
https://openalex.org/A5011820318,Cynthia Dwork,https://api.openalex.org/works?filter=author.id:A5011820318,76,256,US
https://openalex.org/A5021142594,Sayuri Kohmura,https://api.openalex.org/works?filter=author.id:A5021142594,2,8,JP
https://openalex.org/A5026024797,Jonathan St-Onge,https://api.openalex.org/works?filter=author.id:A5026024797,3,15,CA
https://openalex.org/A5022573878,Piotr Bródka,https://api.openalex.org/works?filter=author.id:A5022573878,25,142,PL
https://openalex.org/A5070251006,Suining He,https://api.openalex.org/works?filter=author.id:A5070251006,27,85,US
https://openalex.org/A5046226201,Bojan Simoski,https://api.openalex.org/works?filter=author.id:A5046226201,4,14,NL
https://openalex.org/A5081540617,David H. Rehkopf,https://api.openalex.org/works?filter=author.id:A5081540617,49,276,US
https://openalex.org/A5050704425,Liwei Shen,https://api.openalex.org/works?filter=author.id:A5050704425,15,50,CN
https://openalex.org/A5060598258,Mathew V. Kiang,https://api.openalex.org/works?filter=author.id:A5060598258,35,141,US
https://openalex.org/A5068866693,Levi Kaplan,https://api.openalex.org/works?filter=author.id:A5068866693,4,7,US
https://openalex.org/A5113858426,Hyo‐Min Jang,https://api.openalex.org/works?filter=author.id:A5113858426,12,18,KR
https://openalex.org/A5072263832,Johan Ugander,https://api.openalex.org/works?filter=author.id:A5072263832,22,104,US
https://openalex.org/A5020614234,Kehang Zhu,https://api.openalex.org/works?filter=author.id:A5020614234,3,9,US
https://openalex.org/A5086112254,Marshall Van Alstyne,https://api.openalex.org/works?filter=author.id:A5086112254,42,171,US
https://openalex.org/A5064296964,Abdullah Almaatouq,https://api.openalex.org/works?filter=author.id:A5064296964,13,97,US
https://openalex.org/A5082294805,Martin Saveski,https://api.openalex.org/works?filter=author.id:A5082294805,11,37,US
https://openalex.org/A5017688180,Julian Nyarko,https://api.openalex.org/works?filter=author.id:A5017688180,9,48,US
https://openalex.org/A5067288003,MEHMET FUAT KINA,https://api.openalex.org/works?filter=author.id:A5067288003,1,9,TR
https://openalex.org/A5042789799,George Wood,https://api.openalex.org/works?filter=author.id:A5042789799,6,7,US
https://openalex.org/A5024623417,Ross Dahlke,https://api.openalex.org/works?filter=author.id:A5024623417,4,12,US
https://openalex.org/A5011056883,Jessica Bo Li Lu,https://api.openalex.org/works?filter=author.id:A5011056883,11,32,
https://openalex.org/A5114526119,Mingyue Zha,https://api.openalex.org/works?filter=author.id:A5114526119,0,5,GB
https://openalex.org/A5001211242,Susan Athey,https://api.openalex.org/works?filter=author.id:A5001211242,69,473,US
https://openalex.org/A5106987178,Rikuei Kaku,https://api.openalex.org/works?filter=author.id:A5106987178,0,1,JP
https://openalex.org/A5045620226,Abigail Z. Jacobs,https://api.openalex.org/works?filter=author.id:A5045620226,11,38,US
https://openalex.org/A5092002730,Katie Spoon,https://api.openalex.org/works?filter=author.id:A5092002730,2,9,US
https://openalex.org/A5079825006,Thomas W. Malone,https://api.openalex.org/works?filter=author.id:A5079825006,60,245,US
https://openalex.org/A5057880103,Marios Papachristou,https://api.openalex.org/works?filter=author.id:A5057880103,4,36,US
https://openalex.org/A5093587867,Duncan Cassells,https://api.openalex.org/works?filter=author.id:A5093587867,1,2,FR
https://openalex.org/A5002117379,Anita Keshmirian,https://api.openalex.org/works?filter=author.id:A5002117379,3,6,US
https://openalex.org/A5074624254,Armin Shams,https://api.openalex.org/works?filter=author.id:A5074624254,1,6,IE
https://openalex.org/A5013389509,Asli Ebru Şanlıtürk,https://api.openalex.org/works?filter=author.id:A5013389509,3,15,DE
https://openalex.org/A5056877038,Jack Lipei Tang,https://api.openalex.org/works?filter=author.id:A5056877038,4,15,US
https://openalex.org/A5081725440,Tobias Schmidt,https://api.openalex.org/works?filter=author.id:A5081725440,35,84,CH
https://openalex.org/A5079154791,Kokil Jaidka,https://api.openalex.org/works?filter=author.id:A5079154791,24,162,SG
https://openalex.org/A5094065676,Laura Fürsich,https://api.openalex.org/works?filter=author.id:A5094065676,0,1,SE
https://openalex.org/A5100322712,Yan Wang,https://api.openalex.org/works?filter=author.id:A5100322712,69,1828,CN
https://openalex.org/A5070019023,Mengyi Sun,https://api.openalex.org/works?filter=author.id:A5070019023,11,34,FI
https://openalex.org/A5075585231,Samuel P. Fraiberger,https://api.openalex.org/works?filter=author.id:A5075585231,14,50,US
https://openalex.org/A5082332656,Abdul Basit Adeel,https://api.openalex.org/works?filter=author.id:A5082332656,4,9,US
https://openalex.org/A5004327296,Yangliu Fan,https://api.openalex.org/works?filter=author.id:A5004327296,1,4,DK
https://openalex.org/A5000013234,Valerii Chirkov,https://api.openalex.org/works?filter=author.id:A5000013234,3,6,DE
https://openalex.org/A5040651832,Daniel Putman,https://api.openalex.org/works?filter=author.id:A5040651832,10,42,US
https://openalex.org/A5004488211,Jiacheng Huang,https://api.openalex.org/works?filter=author.id:A5004488211,20,156,CN
https://openalex.org/A5060905224,Rachel Kornfield,https://api.openalex.org/works?filter=author.id:A5060905224,26,92,US
https://openalex.org/A5048880362,Tianji Cai,https://api.openalex.org/works?filter=author.id:A5048880362,17,74,MO
https://openalex.org/A5001319317,Yanbang Wang,https://api.openalex.org/works?filter=author.id:A5001319317,12,36,US
https://openalex.org/A5032446414,Yingdan Lu,https://api.openalex.org/works?filter=author.id:A5032446414,8,39,US
https://openalex.org/A5043131201,Misha Teplitskiy,https://api.openalex.org/works?filter=author.id:A5043131201,10,47,US
https://openalex.org/A5045451254,Javier Garcia‐Bernardo,https://api.openalex.org/works?filter=author.id:A5045451254,16,83,NL
https://openalex.org/A5112979870,Achim Edelmann,https://api.openalex.org/works?filter=author.id:A5112979870,1,3,DE
https://openalex.org/A5046270537,Diego Gómez-Zará,https://api.openalex.org/works?filter=author.id:A5046270537,8,34,US
https://openalex.org/A5075885830,Jennifer F. Ha,https://api.openalex.org/works?filter=author.id:A5075885830,14,97,AU
https://openalex.org/A5101761867,Shengchun Huang,https://api.openalex.org/works?filter=author.id:A5101761867,8,21,CN
https://openalex.org/A5054478253,Alexandra Segerberg,https://api.openalex.org/works?filter=author.id:A5054478253,14,34,SE
https://openalex.org/A5026032450,Marina Martínez-García,https://api.openalex.org/works?filter=author.id:A5026032450,9,20,US
https://openalex.org/A5019136836,Max Pellert,https://api.openalex.org/works?filter=author.id:A5019136836,10,23,DE
https://openalex.org/A5112943904,Felix Patrick Sedgwick Wallis,https://api.openalex.org/works?filter=author.id:A5112943904,0,1,GB
https://openalex.org/A5021589283,Laura Boeschoten,https://api.openalex.org/works?filter=author.id:A5021589283,8,44,NL
https://openalex.org/A5073249931,Muhammad ElNokrashy,https://api.openalex.org/works?filter=author.id:A5073249931,3,21,DE
https://openalex.org/A5021905307,Axel Peytavin,https://api.openalex.org/works?filter=author.id:A5021905307,3,17,NL
https://openalex.org/A5010530596,Krisztián Boros,https://api.openalex.org/works?filter=author.id:A5010530596,1,7,HU
https://openalex.org/A5025069859,Alessia Antelmi,https://api.openalex.org/works?filter=author.id:A5025069859,8,33,IT
https://openalex.org/A5101275716,Yiwei Xu,https://api.openalex.org/works?filter=author.id:A5101275716,23,90,CN
https://openalex.org/A5084817430,Francesco Salvi,https://api.openalex.org/works?filter=author.id:A5084817430,3,9,CH
https://openalex.org/A5100399276,Han Zhang,https://api.openalex.org/works?filter=author.id:A5100399276,172,3798,CN
https://openalex.org/A5093895487,Guillaume Moinard,https://api.openalex.org/works?filter=author.id:A5093895487,1,2,FR
https://openalex.org/A5008373524,Trisevgeni Papakonstantinou,https://api.openalex.org/works?filter=author.id:A5008373524,3,14,GB
https://openalex.org/A5033463329,Yifan Qian,https://api.openalex.org/works?filter=author.id:A5033463329,5,8,CN
https://openalex.org/A5087787038,Chris Wells,https://api.openalex.org/works?filter=author.id:A5087787038,22,156,US
